algorithm,display_algorithm,frozen_prob,map_id,map_label,seed,episode,success_rate,suite,map_size,oracle_success,holes
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,950,0.13,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1000,0.11,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1050,0.17,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1100,0.21,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1150,0.17,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1200,0.14,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1250,0.24,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1300,0.23,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1350,0.27,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1400,0.34,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1450,0.29,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1500,0.2,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1550,0.29,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1600,0.0,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1650,0.27,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1700,0.26,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1750,0.18,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1800,0.14,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1850,0.22,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1900,0.21,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,1950,0.23,designed4,4x4,0.5566666666666666,4
q_lambda,Q(lambda),-1.0,0,designed4_m0,0,2000,0.18,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,0,0.01,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,50,0.0,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,100,0.13,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,150,0.05,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,200,0.45,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,250,0.46,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,300,0.0,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,350,0.47,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,400,0.56,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,450,0.55,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,500,0.46,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,550,0.5,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,600,0.4,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,650,0.5,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,700,0.38,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,750,0.54,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,800,0.49,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,850,0.56,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,900,0.44,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,950,0.41,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1000,0.0,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1050,0.5,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1100,0.39,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1150,0.39,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1200,0.46,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1250,0.5,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1300,0.48,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1350,0.55,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1400,0.39,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1450,0.53,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1500,0.54,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1550,0.53,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1600,0.45,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1650,0.4,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1700,0.45,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1750,0.44,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1800,0.53,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1850,0.44,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1900,0.45,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,1950,0.57,designed4,4x4,0.5566666666666666,4
optimistic_q,Optimistic Q,-1.0,0,designed4_m0,0,2000,0.23,designed4,4x4,0.5566666666666666,4
dyna_q,Dyna-Q,-1.0,0,designed4_m0,0,0,0.01,designed4,4x4,0.5566666666666666,4
dyna_q,Dyna-Q,-1.0,0,designed4_m0,0,50,0.02,designed4,4x4,0.5566666666666666,4
dyna_q,Dyna-Q,-1.0,0,designed4_m0,0,100,0.02,designed4,4x4,0.5566666666666666,4
