episode,reward,steps,epsilon,alpha,is_slippery,seed,backend
547,0.0,2,0.0,0.1,True,2,native
548,1.0,15,0.0,0.1,True,2,native
549,0.0,10,0.0,0.1,True,2,native
550,0.0,12,0.0,0.1,True,2,native
551,0.0,9,0.0,0.1,True,2,native
552,0.0,2,0.0,0.1,True,2,native
553,0.0,15,0.0,0.1,True,2,native
554,0.0,7,0.0,0.1,True,2,native
555,0.0,7,0.0,0.1,True,2,native
556,0.0,15,0.0,0.1,True,2,native
557,0.0,14,0.0,0.1,True,2,native
558,1.0,15,0.0,0.1,True,2,native
559,0.0,18,0.0,0.1,True,2,native
560,0.0,5,0.0,0.1,True,2,native
561,0.0,12,0.0,0.1,True,2,native
562,0.0,2,0.0,0.1,True,2,native
563,0.0,14,0.0,0.1,True,2,native
564,0.0,3,0.0,0.1,True,2,native
565,0.0,11,0.0,0.1,True,2,native
566,0.0,14,0.0,0.1,True,2,native
567,0.0,6,0.0,0.1,True,2,native
568,0.0,3,0.0,0.1,True,2,native
569,0.0,3,0.0,0.1,True,2,native
570,0.0,3,0.0,0.1,True,2,native
571,0.0,10,0.0,0.1,True,2,native
572,0.0,4,0.0,0.1,True,2,native
573,0.0,20,0.0,0.1,True,2,native
574,0.0,19,0.0,0.1,True,2,native
575,0.0,11,0.0,0.1,True,2,native
576,0.0,6,0.0,0.1,True,2,native
577,0.0,10,0.0,0.1,True,2,native
578,0.0,7,0.0,0.1,True,2,native
579,0.0,5,0.0,0.1,True,2,native
580,0.0,4,0.0,0.1,True,2,native
581,0.0,3,0.0,0.1,True,2,native
582,1.0,17,0.0,0.1,True,2,native
583,0.0,5,0.0,0.1,True,2,native
584,0.0,7,0.0,0.1,True,2,native
585,0.0,2,0.0,0.1,True,2,native
586,0.0,3,0.0,0.1,True,2,native
587,0.0,6,0.0,0.1,True,2,native
588,0.0,8,0.0,0.1,True,2,native
589,0.0,6,0.0,0.1,True,2,native
590,0.0,15,0.0,0.1,True,2,native
591,0.0,13,0.0,0.1,True,2,native
592,0.0,3,0.0,0.1,True,2,native
593,0.0,8,0.0,0.1,True,2,native
594,0.0,11,0.0,0.1,True,2,native
595,0.0,2,0.0,0.1,True,2,native
596,0.0,8,0.0,0.1,True,2,native
597,0.0,8,0.0,0.1,True,2,native
598,0.0,13,0.0,0.1,True,2,native
599,0.0,15,0.0,0.1,True,2,native
600,0.0,4,0.0,0.1,True,2,native
601,0.0,2,0.0,0.1,True,2,native
602,0.0,3,0.0,0.1,True,2,native
603,0.0,3,0.0,0.1,True,2,native
604,0.0,13,0.0,0.1,True,2,native
605,0.0,2,0.0,0.1,True,2,native
606,0.0,3,0.0,0.1,True,2,native
607,0.0,8,0.0,0.1,True,2,native
608,0.0,29,0.0,0.1,True,2,native
609,0.0,6,0.0,0.1,True,2,native
610,0.0,5,0.0,0.1,True,2,native
611,0.0,15,0.0,0.1,True,2,native
612,0.0,13,0.0,0.1,True,2,native
613,0.0,5,0.0,0.1,True,2,native
614,0.0,12,0.0,0.1,True,2,native
615,0.0,6,0.0,0.1,True,2,native
616,0.0,14,0.0,0.1,True,2,native
617,0.0,5,0.0,0.1,True,2,native
618,0.0,5,0.0,0.1,True,2,native
619,0.0,6,0.0,0.1,True,2,native
620,0.0,4,0.0,0.1,True,2,native
621,0.0,4,0.0,0.1,True,2,native
622,0.0,2,0.0,0.1,True,2,native
623,0.0,3,0.0,0.1,True,2,native
624,0.0,4,0.0,0.1,True,2,native
625,0.0,8,0.0,0.1,True,2,native
626,0.0,9,0.0,0.1,True,2,native
627,0.0,5,0.0,0.1,True,2,native
628,0.0,2,0.0,0.1,True,2,native
629,0.0,6,0.0,0.1,True,2,native
